timestep	potential_energy	translational_kinetic_energy	rotational_kinetic_energy
898500	-62377.17194	370.8799728	376.3830448
898600	-62280.59203	346.3199377	364.0012846
898700	-61966.77682	343.9509818	367.5239866
898800	-62408.2092	331.0338705	355.1300086
898900	-62491.44797	348.586854	359.2656044
899000	-62547.0852	352.9668325	351.0240552
899100	-62704.28866	343.0584057	368.2335549
899200	-62343.80989	351.6392943	358.442737
899300	-62381.19375	353.493183	342.2826976
899400	-62302.02109	350.1896148	360.2633542
899500	-62186.90683	339.4954463	367.1225353
899600	-62446.07305	354.1310261	357.7183004
899700	-62484.5447	323.1764693	361.8791453
899800	-62346.08936	375.1622083	346.831673
899900	-62066.83298	360.1315034	351.7467004
900000	-62458.15616	361.4846559	338.9091319
900100	-62304.29213	370.494496	335.001027
900200	-62154.77806	380.3264057	348.6416197
900300	-62375.04367	383.7267073	365.4261345
900400	-62071.63457	380.2024372	376.5146756
900500	-62229.35838	359.0060459	377.6471191
900600	-62357.78224	362.5350233	389.011737
900700	-62103.88857	382.4712987	348.9244283
900800	-62239.71978	390.5522996	375.4950566
900900	-62280.40063	361.5378692	351.3186404
901000	-62204.50845	378.8302066	400.004267
901100	-62269.29605	375.9685554	437.3540625
901200	-62192.34523	339.4078664	373.6920904
901300	-62361.06456	348.8128931	357.41108
901400	-62484.31949	361.4896644	369.0926309
901500	-62239.57581	366.6656013	334.3285958
901600	-62268.31386	342.4603476	364.8212743
901700	-62195.43258	344.2036263	339.6850042
901800	-62470.67149	358.3611089	385.6486239
901900	-62404.97952	337.3478553	371.0173061
902000	-62348.33578	345.1273396	385.5119594
902100	-62357.26249	360.8412029	381.2686364
902200	-62166.35524	337.9248941	379.5082027
902300	-62598.03757	339.8488513	365.6004719
902400	-62179.91464	347.2380076	391.6635665
902500	-62308.10912	367.6736712	387.5675252
902600	-62214.2807	412.1996025	384.1467123
902700	-62155.27518	395.3634695	378.405934
902800	-62259.71592	369.4476363	349.5420327
902900	-62109.77983	379.8727967	351.609337
903000	-62487.93529	373.8876517	339.5743203
903100	-62347.75116	362.957563	332.7465784
903200	-62514.11531	359.456449	376.9575793
903300	-62460.91637	344.9245507	391.0448987
903400	-62286.17403	340.917008	335.7937461
903500	-62302.49336	337.3951246	324.7556248
903600	-62419.99524	378.9519932	338.949867
903700	-62382.23742	338.6975793	316.5629507
903800	-62608.7596	318.6354033	369.5605657
903900	-62294.16378	327.3045058	354.8542111
904000	-62681.72887	359.2861127	357.1426186
904100	-62377.91466	348.4087551	342.3225432
904200	-62229.07422	334.5251976	351.746701
904300	-62396.59824	331.7730487	340.909701
904400	-62522.61412	338.5035445	384.5307506
904500	-62394.89774	346.9524927	395.3709264
904600	-62885.95553	362.630201	393.9170128
904700	-62251.30587	358.3560522	372.1216237
904800	-62407.90294	364.6955145	382.9113986
904900	-62463.08696	331.9934358	382.6499681
905000	-62280.75044	335.7752201	362.0099202
905100	-62343.90518	339.0053797	354.6130704
905200	-62420.57783	356.3065419	352.0906412
905300	-62178.40941	348.2345527	362.6910549
905400	-62172.76579	352.3858157	351.4793834
905500	-61927.48932	353.4780286	384.3553798
905600	-62412.92847	370.7163714	352.7330236
905700	-62001.14147	358.3842171	368.253638
905800	-62157.16864	396.38301	365.9133188
905900	-62076.08954	388.4900989	373.1999164
906000	-62137.90801	360.3589242	365.2447418
906100	-62150.07727	379.7339431	364.9054216
906200	-62264.70812	370.8269872	344.7724401
906300	-62484.75149	370.7004283	372.5719019
906400	-62436.20945	375.734664	374.7336561
906500	-62774.32716	386.8193442	348.1499545
906600	-62231.0933	336.608442	361.5073084
906700	-62397.05918	352.3960559	365.8893921
906800	-62558.73245	353.997534	366.9944993
906900	-62836.47605	348.8673987	362.2076237
907000	-62368.41993	353.9007786	386.7363962
907100	-62557.18402	337.9549519	376.0419464
907200	-62444.37408	391.35095	361.3033371
907300	-62300.25266	367.2987966	362.3808977
907400	-62336.22233	375.3863114	378.444106
907500	-62314.27129	364.1310361	365.2753095
907600	-62197.32392	353.5949517	319.4318165
907700	-62407.86779	363.7709018	356.446543
907800	-62548.86195	376.1866211	323.9830503
907900	-62276.79533	329.5040914	327.8492933
908000	-62186.62676	357.4701055	339.7339711
908100	-62639.5268	340.8408739	362.6276014
908200	-62242.44714	332.109193	348.5093873
908300	-62453.03215	393.430361	363.2567963
908400	-62057.75584	354.6685194	350.1590332
908500	-62376.22678	369.7920268	337.9205348
908600	-62329.25219	372.51225	315.3369679
908700	-62285.89088	360.4180154	368.9362878
908800	-62189.21761	353.6698023	362.6804484
908900	-62569.55699	332.9238085	361.3269745
909000	-62392.9483	343.2923893	352.0370079
909100	-62427.34799	385.7751337	367.6663842
909200	-62588.34491	329.8444423	377.3237359
909300	-62468.15843	353.9478069	344.5532028
909400	-62323.43502	373.8574352	388.4098016
909500	-61926.72271	360.5648847	370.3290221
909600	-62190.84353	350.7501465	363.9255853
909700	-62398.98435	377.6761639	379.7135449
909800	-62116.54626	391.6527622	356.8823334
909900	-61980.51185	395.1976765	365.6305739
910000	-62182.94581	360.8079558	371.5064832
910100	-62237.58865	410.9240795	350.5730236
910200	-62213.98124	414.8428248	343.2524299
910300	-62532.63973	402.0918254	338.7925282
910400	-62191.18093	391.519705	389.1532633
910500	-62353.2634	425.9787772	383.2913387
910600	-62061.08991	394.1296885	339.8731809
910700	-62148.10014	374.9811857	378.6162139
910800	-62102.62449	364.9666161	358.8167916
910900	-62478.81965	391.255157	362.8671011
911000	-62054.06571	359.7549954	395.2037932
911100	-61814.05308	413.4854113	382.5151423
911200	-62372.561	385.4047195	379.0117891
911300	-62415.03052	393.8365595	395.5196067
911400	-62224.49702	370.8920135	371.9052236
911500	-62250.05434	382.1137257	389.3713286
911600	-61797.99147	376.4622358	375.9918837
911700	-62545.18379	388.4616421	342.2028645
911800	-62317.1021	364.3772033	361.102596
911900	-62192.51142	383.7876554	372.5211827
912000	-61820.27289	336.6048171	349.6457442
912100	-62225.01038	364.5292948	365.6593442
912200	-62340.36838	357.5843209	352.0868437
912300	-62066.06715	329.3980419	350.8576225
912400	-62100.80112	356.0509408	356.2351111
912500	-62138.04358	364.30637	334.5146637
912600	-62089.7724	385.1379824	356.6067033
912700	-62380.47391	350.158403	369.2480226
912800	-62504.09602	352.9060395	364.3183251
912900	-62003.30964	381.7308295	375.9383781
913000	-62478.4906	380.4373062	386.8082967
913100	-62222.8741	350.8036289	393.9149104
913200	-62516.33805	339.559396	378.2585262
913300	-62240.59783	344.2040023	350.9423912
913400	-62423.80893	377.6520316	368.1613892
913500	-62161.50547	366.3785375	387.265797
913600	-62171.48311	374.7163501	351.6867674
913700	-62143.39682	370.4604561	360.9121985
913800	-62207.39841	398.9213942	365.4358337
913900	-61936.24376	360.4222286	376.7037629
914000	-62002.21288	377.0822016	360.6482079
914100	-62169.68856	389.0831694	347.6659899
914200	-62183.46142	360.2116933	393.9778853
914300	-62316.3895	357.2390941	357.5444605
914400	-62366.68599	365.4322134	387.6668698
914500	-62518.91028	376.2655901	332.587538
914600	-62298.6413	369.9568823	354.335542
914700	-61905.79669	341.4926964	369.6306164
914800	-62291.88836	361.9927133	366.5067733
914900	-62403.43733	346.1091896	365.2966156
915000	-62375.14938	348.6812096	343.8294411
915100	-62638.99955	348.8957609	359.4931445
915200	-62667.63905	386.6292204	385.2447979
915300	-62288.77233	336.8695837	340.3429477
915400	-62410.23732	343.1371567	362.5866391
915500	-62415.09401	326.8989819	357.7961843
915600	-62704.65451	336.2629441	350.0787056
915700	-62391.01945	359.1897842	345.908453
915800	-62252.11821	319.964451	369.6588226
915900	-62736.4252	352.2430925	367.7126172
916000	-62489.72669	359.9666003	390.0554528
916100	-62593.64762	375.4852103	363.8692379
916200	-62271.56009	381.8983784	355.9541831
916300	-62554.85416	368.2084091	318.754951
916400	-62454.57265	354.3340571	357.074279
916500	-62423.22756	345.7684536	318.050399
916600	-62467.77633	352.5598108	373.7673227
916700	-62851.2152	382.457498	349.712995
916800	-62558.91864	349.839039	340.7482745
916900	-62555.87818	349.8817594	389.1518409
917000	-62337.62236	351.1721531	369.2055915
917100	-62548.41674	377.0592068	360.5744873
917200	-62445.22529	362.7900948	360.9286558
917300	-61943.64605	370.0049052	347.7416633
917400	-62156.9883	342.6233182	386.8260304
917500	-62494.20594	371.1424745	352.8527827
917600	-62323.43033	355.6588393	346.6602805
917700	-62219.059	379.8429607	351.6578074
917800	-62517.46578	342.6630219	362.1331281
917900	-62515.25468	329.8843517	367.8591382
918000	-62458.55254	351.1453253	358.1804347
918100	-62363.65307	342.8999963	345.5438564
918200	-62346.89297	319.4959168	336.824127
918300	-62454.80595	333.9256126	347.5371835
918400	-62582.24708	341.3445268	380.5903167
918500	-62018.13476	323.8922093	378.7549276
918600	-62397.21785	367.4339077	348.5358741
918700	-62487.65657	358.5368975	343.3817111
918800	-62422.25422	365.7981467	336.2495105
918900	-62327.83779	370.0712974	344.9148521
919000	-62325.03241	361.4663719	346.4746295
919100	-62432.10454	349.6234797	346.7479539
919200	-62509.84264	351.7095848	357.6367934
919300	-62186.7839	314.8197189	330.3662445
919400	-62437.124	335.8869235	351.5155961
919500	-62330.84195	351.5595086	324.6504044
919600	-62288.36189	370.9343897	326.0139694
919700	-62362.00679	363.2037854	330.1676161
919800	-62382.8805	358.2207084	361.8652862
919900	-62170.95429	368.2216813	363.1473266
920000	-62405.69882	394.571845	346.5705107
920100	-62058.44337	346.9881029	352.3968068
920200	-62325.54016	371.2749589	370.7554412
920300	-61971.41699	358.1737972	364.2269339
920400	-62400.11019	374.6696565	349.0356284
920500	-62227.45011	342.0145289	374.7114905
920600	-62232.50664	353.0228089	385.6352382
920700	-62064.14857	349.1063443	360.648267
920800	-62019.30883	352.5292951	318.6176325
920900	-62253.76522	375.0809025	332.1856221
921000	-62142.12235	380.4901822	359.8894509
921100	-62174.18279	358.5260337	353.935044
921200	-62242.42314	375.5240055	352.9071226
921300	-62179.83752	353.4391781	364.4783602
921400	-62188.78829	364.9865765	368.4931251
921500	-62318.85404	361.2222609	350.9778568
921600	-62087.13036	365.8324343	361.4945575
921700	-62096.75332	360.9597177	358.0561547
921800	-62418.2364	383.7149189	367.9752954
921900	-62236.3707	357.8618578	335.964612
922000	-62247.59526	345.9181637	357.9748875
922100	-62319.92362	374.0482118	373.3209032
922200	-62053.96987	350.0137237	384.9117792
922300	-62436.76863	348.749428	391.3398056
922400	-62275.4575	351.3627974	380.8655211
922500	-62244.41784	353.8455633	406.9626252
922600	-61914.81016	348.0271934	389.5174897
922700	-62427.46889	337.4578948	403.5160846
922800	-61899.31441	360.6125185	359.5499717
922900	-62012.41715	363.3808235	386.1411715
923000	-62077.95125	358.4366229	372.3585927
923100	-62008.38809	326.6593807	336.5298145
923200	-62300.21414	378.4649286	353.2022034
923300	-62116.51424	393.6638128	351.1382486
923400	-62074.93147	373.5264271	375.6246713
923500	-62310.37526	400.1638794	367.9878817
923600	-62532.34084	346.8698622	393.7406616
923700	-62566.59841	357.1337743	376.4951653
923800	-62518.6958	376.49544	356.1573827
923900	-62235.88169	392.247	344.1870864
924000	-62138.70418	387.2476822	368.0939279
924100	-62541.98571	355.1999935	390.1995694
924200	-62404.73207	386.4736037	374.2217213
924300	-62314.50013	375.8620366	386.8121851
924400	-62377.50406	389.4386321	388.7018014
924500	-62499.79045	352.8042358	389.1274793
924600	-62271.52264	380.2458229	360.3372138
924700	-62099.44045	366.9737756	354.162423
924800	-62083.72388	374.4688767	376.7587526
924900	-62133.80287	382.5987474	372.4700906
925000	-62149.1866	381.2747641	330.4251359
925100	-62268.80841	366.8450513	346.1785111
925200	-62066.39965	365.2010052	342.3033334
925300	-62141.88143	336.3661226	334.6070745
925400	-62084.74439	338.8000685	371.783327
925500	-62174.51182	352.1272156	358.0975149
925600	-62447.64603	355.0083713	349.6289644
925700	-62442.90701	345.9981461	353.7949416
925800	-62183.79774	318.8009029	373.8577318
925900	-62498.49518	354.9459019	376.806091
926000	-62345.38673	354.4820189	333.1013809
926100	-62517.485	325.7208613	357.3654761
926200	-62692.55136	353.0868626	366.0319043
926300	-62376.67246	338.7175639	355.4410127
926400	-62470.51374	337.2968486	374.3864016
926500	-62093.76625	327.2755482	378.4256193
926600	-62495.77393	349.0740557	349.6597475
926700	-62687.45534	323.7211417	363.4944885
926800	-62085.95853	346.734578	354.8595314
926900	-62221.12516	368.1806684	330.281434
927000	-62481.84285	342.8078063	341.3993319
927100	-62096.51032	360.8297993	323.6036718
927200	-62077.93434	349.7961629	325.4761146
927300	-62322.61903	344.6761128	353.1172048
927400	-62114.89372	363.557171	363.6543396
927500	-62386.9008	339.7661428	348.2502413
927600	-62508.87157	369.2667657	361.0347813
927700	-62311.17143	328.6426238	334.5465917
927800	-62531.6468	331.3817192	334.9251427
927900	-62316.83569	335.3445965	369.4474318
928000	-62218.04056	335.9215374	364.549615
928100	-62232.64454	370.5624087	331.2161766
928200	-62273.93784	391.6290425	354.7203388
928300	-62526.69653	395.5479888	350.6288617
928400	-62379.80515	371.9857579	377.5212693
928500	-62062.76282	381.9205118	356.4753088
928600	-62045.35801	400.6397165	383.04358
928700	-61975.50684	381.557804	362.1166591
928800	-62222.02596	386.9774346	372.0691709
928900	-62000.1104	366.7062063	339.5217898
929000	-62331.31234	371.5120099	368.8064217
929100	-62038.6815	361.2301919	346.5853022
929200	-62389.15186	335.298753	357.7790861
929300	-62200.20897	339.1997234	356.2062084
929400	-62151.27903	355.5118679	394.8351003
929500	-62282.27309	326.5186796	341.1846479
929600	-62421.07879	372.5654612	385.9255878
929700	-62668.92546	404.4439701	349.9382619
929800	-62433.65925	381.4929107	347.6578503
929900	-62387.84129	354.1170006	375.1215741
930000	-62553.34756	359.0744571	359.921421
930100	-62415.91283	375.5279358	362.1763182
930200	-62572.46697	371.4983132	360.801434
930300	-62353.67311	331.3323308	370.8438103
930400	-62656.92562	366.0070826	371.2345569
930500	-62389.52741	360.9402897	374.5841797
930600	-62461.14449	366.0239029	371.6252661
930700	-62309.74932	358.2126714	354.3438459
930800	-62617.48077	371.5073704	343.1510569
930900	-62107.15247	358.6499916	351.5574526
931000	-62382.89361	348.8889331	345.6344819
931100	-62243.50272	362.0505161	378.7552689
931200	-62251.19502	347.1151449	343.4493229
931300	-62138.65814	354.5953081	358.0344341
931400	-62148.82367	355.7932663	309.0027269
931500	-62110.66668	313.7846226	369.6842822
931600	-62025.4182	323.7377213	367.6236784
931700	-62430.9363	349.0298941	364.783517
931800	-62183.53073	351.915421	373.9472606
931900	-62330.97347	352.5689947	360.0636302
932000	-62492.77538	359.1736281	360.1848063
932100	-62479.89744	356.3161717	362.2721611
932200	-62334.32267	370.3172643	365.6915711
932300	-62355.20273	337.9771926	395.2337947
932400	-62197.77584	384.7824984	346.3696352
932500	-62130.91817	343.7894847	363.7451704
932600	-62264.81144	343.2771095	354.9380454
932700	-62197.27926	357.0917186	354.0973872
932800	-61888.42711	357.3114079	386.9048861
932900	-61904.61616	377.414487	378.1483895
933000	-62346.02372	350.0160011	361.2536922
933100	-62429.90202	335.009401	375.6476517
933200	-62270.94059	345.7694121	358.2309946
933300	-62149.94283	347.6976424	337.6898162
933400	-62031.23971	338.0726039	317.2962471
933500	-62106.61826	350.6170861	342.7719819
933600	-62057.27379	367.5035982	345.6221782
933700	-62288.11288	343.9573518	359.7667079
933800	-62203.50597	362.4468682	368.2039536
933900	-62177.00004	365.6240172	358.7938331
934000	-62223.93247	403.4624985	372.4236434
934100	-61943.88328	414.0198871	341.9155727
934200	-62102.04239	359.5604879	391.5769754
934300	-61991.46721	393.9549326	374.4478887
934400	-62202.56103	378.834552	382.4986055
934500	-62005.31129	389.2861495	378.6083492
934600	-62303.54515	385.191065	375.1579259
934700	-62528.41334	398.6442043	381.5198739
934800	-62503.75044	348.6775007	372.8694842
934900	-62040.46471	366.7950783	395.0127816
935000	-62528.38505	362.2555729	346.1300318
935100	-62390.25103	361.1125431	363.3269992
935200	-62437.00334	365.2331485	344.8768819
935300	-62385.55503	365.9710538	360.8198747
935400	-62156.4432	342.8230219	354.2256029
935500	-62110.29081	366.1638377	356.9259911
935600	-62219.99486	382.794583	354.7106448
935700	-61856.8626	368.3045955	358.2742786
935800	-62019.35147	333.377285	335.1899132
935900	-62406.63704	369.9275922	350.4128884
936000	-62175.68328	376.1032073	369.1454838
936100	-62148.07339	367.7859362	362.6812425
936200	-62024.58715	338.3509544	344.0645331
936300	-62190.31965	356.8776354	384.8376106
936400	-62375.43433	371.9633556	384.4453513
936500	-62030.79907	335.9486014	354.4649276
936600	-61921.57157	326.3939527	365.4152409
936700	-62013.24619	345.7143132	350.3592015
936800	-62739.35122	337.3151194	363.255883
936900	-62406.46823	340.2747562	345.5815552
937000	-62475.81252	326.3240378	340.2462564
937100	-62250.59066	357.0007851	368.1623292
937200	-62463.2866	357.6721189	369.2058432
937300	-62304.46866	330.4175637	355.40657
937400	-62085.37614	355.4981235	354.1603562
937500	-62246.53075	362.3784384	360.0236455
